image_path,split,label,weight_grams
data\train\HDPE_Bottle\HDPEM76.jpg,train,1,39.99
data\train\HDPE_Bottle\HDPEM760.JPG,train,1,48.9
data\train\HDPE_Bottle\HDPEM761.JPG,train,1,45.58
data\train\HDPE_Bottle\HDPEM762.JPG,train,1,63.13
data\train\HDPE_Bottle\HDPEM763.JPG,train,1,59.52
data\train\HDPE_Bottle\HDPEM764.JPG,train,1,57.22
data\train\HDPE_Bottle\HDPEM766.JPG,train,1,55.7
data\train\HDPE_Bottle\HDPEM768.JPG,train,1,40.41
data\train\HDPE_Bottle\HDPEM769.JPG,train,1,39.21
data\train\HDPE_Bottle\HDPEM771.JPG,train,1,51.93
data\train\HDPE_Bottle\HDPEM772.JPG,train,1,45.91
data\train\HDPE_Bottle\HDPEM773.JPG,train,1,64.62
data\train\HDPE_Bottle\HDPEM774.JPG,train,1,60.54
data\train\HDPE_Bottle\HDPEM776.JPG,train,1,49.71
data\train\HDPE_Bottle\HDPEM777.JPG,train,1,44.97
data\train\HDPE_Bottle\HDPEM778.JPG,train,1,52.11
data\train\HDPE_Bottle\HDPEM78.jpg,train,1,37.18
data\train\HDPE_Bottle\HDPEM781.JPG,train,1,54.24
data\train\HDPE_Bottle\HDPEM782.JPG,train,1,47.46
data\train\HDPE_Bottle\HDPEM783.JPG,train,1,60.73
data\train\HDPE_Bottle\HDPEM784.JPG,train,1,60.67
data\train\HDPE_Bottle\HDPEM785.JPG,train,1,46.02
data\train\HDPE_Bottle\HDPEM786.JPG,train,1,38.79
data\train\HDPE_Bottle\HDPEM788.JPG,train,1,54.3
data\train\HDPE_Bottle\HDPEM789.JPG,train,1,40.56
data\train\HDPE_Bottle\HDPEM79.jpg,train,1,44.53
data\train\HDPE_Bottle\HDPEM791.JPG,train,1,60.05
data\train\HDPE_Bottle\HDPEM792.JPG,train,1,35.76
data\train\HDPE_Bottle\HDPEM794.JPG,train,1,37.06
data\train\HDPE_Bottle\HDPEM795.JPG,train,1,44.55
data\train\HDPE_Bottle\HDPEM796.JPG,train,1,52.95
data\train\HDPE_Bottle\HDPEM797.JPG,train,1,40.51
data\train\HDPE_Bottle\HDPEM798.JPG,train,1,61.82
data\train\HDPE_Bottle\HDPEM8.jpg,train,1,63.7
data\train\HDPE_Bottle\HDPEM80.jpg,train,1,60.72
data\train\HDPE_Bottle\HDPEM800.JPG,train,1,47.77
data\train\HDPE_Bottle\HDPEM801.JPG,train,1,54.2
data\train\HDPE_Bottle\HDPEM802.JPG,train,1,36.43
data\train\HDPE_Bottle\HDPEM803.JPG,train,1,51.92
data\train\HDPE_Bottle\HDPEM805.JPG,train,1,54.16
data\train\HDPE_Bottle\HDPEM806.JPG,train,1,53.7
data\train\HDPE_Bottle\HDPEM807.JPG,train,1,43.69
data\train\HDPE_Bottle\HDPEM808.JPG,train,1,50.27
data\train\HDPE_Bottle\HDPEM81.jpg,train,1,47.07
data\train\HDPE_Bottle\HDPEM811.JPG,train,1,55.46
data\train\HDPE_Bottle\HDPEM812.JPG,train,1,40.63
data\train\HDPE_Bottle\HDPEM813.JPG,train,1,64.73
data\train\HDPE_Bottle\HDPEM814.JPG,train,1,38.46
data\train\HDPE_Bottle\HDPEM815.JPG,train,1,51.13
data\train\HDPE_Bottle\HDPEM816.JPG,train,1,38.53
data\train\HDPE_Bottle\HDPEM817.JPG,train,1,48.92
data\train\HDPE_Bottle\HDPEM819.JPG,train,1,62.54
data\train\HDPE_Bottle\HDPEM82.jpg,train,1,41.91
data\train\HDPE_Bottle\HDPEM820.JPG,train,1,42.19
data\train\HDPE_Bottle\HDPEM821.JPG,train,1,42.22
data\train\HDPE_Bottle\HDPEM822.JPG,train,1,37.85
data\train\HDPE_Bottle\HDPEM823.JPG,train,1,56.07
data\train\HDPE_Bottle\HDPEM824.JPG,train,1,40.68
data\train\HDPE_Bottle\HDPEM825.JPG,train,1,52.79
data\train\HDPE_Bottle\HDPEM827.JPG,train,1,58.06
data\train\HDPE_Bottle\HDPEM828.JPG,train,1,56.39
data\train\HDPE_Bottle\HDPEM829.JPG,train,1,44.79
data\train\HDPE_Bottle\HDPEM83.jpg,train,1,64.15
data\train\HDPE_Bottle\HDPEM830.JPG,train,1,53.73
data\train\HDPE_Bottle\HDPEM831.JPG,train,1,48.75
data\train\HDPE_Bottle\HDPEM832.JPG,train,1,51.41
data\train\HDPE_Bottle\HDPEM833.JPG,train,1,47.17
data\train\HDPE_Bottle\HDPEM837.JPG,train,1,53.35
data\train\HDPE_Bottle\HDPEM838.JPG,train,1,49.3
data\train\HDPE_Bottle\HDPEM839.JPG,train,1,52.15
data\train\HDPE_Bottle\HDPEM84.jpg,train,1,44.36
data\train\HDPE_Bottle\HDPEM840.JPG,train,1,40.45
data\train\HDPE_Bottle\HDPEM841.JPG,train,1,59.94
data\train\HDPE_Bottle\HDPEM842.JPG,train,1,44.78
data\train\HDPE_Bottle\HDPEM843.JPG,train,1,56.25
data\train\HDPE_Bottle\HDPEM844.JPG,train,1,54.99
data\train\HDPE_Bottle\HDPEM845.JPG,train,1,56.27
data\train\HDPE_Bottle\HDPEM846.JPG,train,1,57.2
data\train\HDPE_Bottle\HDPEM847.JPG,train,1,62.44
data\train\HDPE_Bottle\HDPEM849.JPG,train,1,62.87
data\train\HDPE_Bottle\HDPEM85.jpg,train,1,42.22
data\train\HDPE_Bottle\HDPEM850.JPG,train,1,40.05
data\train\HDPE_Bottle\HDPEM851.JPG,train,1,35.87
data\train\HDPE_Bottle\HDPEM852.JPG,train,1,55.99
data\train\HDPE_Bottle\HDPEM853.JPG,train,1,35.34
data\train\HDPE_Bottle\HDPEM854.JPG,train,1,43.37
data\train\HDPE_Bottle\HDPEM855.JPG,train,1,41.58
data\train\HDPE_Bottle\HDPEM856.JPG,train,1,37.12
data\train\HDPE_Bottle\HDPEM857.JPG,train,1,35.27
data\train\HDPE_Bottle\HDPEM858.JPG,train,1,45.59
data\train\HDPE_Bottle\HDPEM859.JPG,train,1,54.86
data\train\HDPE_Bottle\HDPEM861.JPG,train,1,44.38
data\train\HDPE_Bottle\HDPEM862.JPG,train,1,63.75
data\train\HDPE_Bottle\HDPEM863.JPG,train,1,37.88
data\train\HDPE_Bottle\HDPEM864.JPG,train,1,36.14
data\train\HDPE_Bottle\HDPEM866.JPG,train,1,59.69
data\train\HDPE_Bottle\HDPEM867.JPG,train,1,63.02
data\train\HDPE_Bottle\HDPEM868.JPG,train,1,56.33
data\train\HDPE_Bottle\HDPEM869.JPG,train,1,59.89
data\train\HDPE_Bottle\HDPEM870.JPG,train,1,47.58
data\train\HDPE_Bottle\HDPEM871.JPG,train,1,60.41
data\train\HDPE_Bottle\HDPEM872.JPG,train,1,57.08
data\train\HDPE_Bottle\HDPEM873.JPG,train,1,40.12
data\train\HDPE_Bottle\HDPEM874.JPG,train,1,62.87
data\train\HDPE_Bottle\HDPEM875.JPG,train,1,46.0
data\train\HDPE_Bottle\HDPEM876.JPG,train,1,55.39
data\train\HDPE_Bottle\HDPEM877.JPG,train,1,56.6
data\train\HDPE_Bottle\HDPEM878.JPG,train,1,46.43
data\train\HDPE_Bottle\HDPEM879.JPG,train,1,48.53
data\train\HDPE_Bottle\HDPEM88.jpg,train,1,59.89
data\train\HDPE_Bottle\HDPEM880.JPG,train,1,38.77
data\train\HDPE_Bottle\HDPEM881.JPG,train,1,39.92
data\train\HDPE_Bottle\HDPEM883.JPG,train,1,49.62
data\train\HDPE_Bottle\HDPEM884.JPG,train,1,43.89
data\train\HDPE_Bottle\HDPEM886.JPG,train,1,35.23
data\train\HDPE_Bottle\HDPEM887.JPG,train,1,54.96
data\train\HDPE_Bottle\HDPEM888.JPG,train,1,39.49
data\train\HDPE_Bottle\HDPEM889.JPG,train,1,61.51
data\train\HDPE_Bottle\HDPEM89.jpg,train,1,44.72
data\train\HDPE_Bottle\HDPEM890.JPG,train,1,55.42
data\train\HDPE_Bottle\HDPEM891.JPG,train,1,47.39
data\train\HDPE_Bottle\HDPEM892.JPG,train,1,50.77
data\train\HDPE_Bottle\HDPEM893.JPG,train,1,38.27
data\train\HDPE_Bottle\HDPEM894.JPG,train,1,55.16
data\train\HDPE_Bottle\HDPEM895.JPG,train,1,41.69
data\train\HDPE_Bottle\HDPEM897.JPG,train,1,62.73
data\train\HDPE_Bottle\HDPEM898.JPG,train,1,42.46
data\train\HDPE_Bottle\HDPEM899.JPG,train,1,54.39
data\train\HDPE_Bottle\HDPEM9.jpg,train,1,45.73
data\train\HDPE_Bottle\HDPEM90.jpg,train,1,37.98
data\train\HDPE_Bottle\HDPEM900.JPG,train,1,57.63
data\train\HDPE_Bottle\HDPEM901.JPG,train,1,46.93
data\train\HDPE_Bottle\HDPEM902.JPG,train,1,60.1
data\train\HDPE_Bottle\HDPEM903.JPG,train,1,46.58
data\train\HDPE_Bottle\HDPEM904.JPG,train,1,58.5
data\train\HDPE_Bottle\HDPEM905.JPG,train,1,56.1
data\train\HDPE_Bottle\HDPEM906.JPG,train,1,54.83
data\train\HDPE_Bottle\HDPEM909.JPG,train,1,54.36
data\train\HDPE_Bottle\HDPEM910.JPG,train,1,35.28
data\train\HDPE_Bottle\HDPEM912.JPG,train,1,53.26
data\train\HDPE_Bottle\HDPEM913.JPG,train,1,61.18
data\train\HDPE_Bottle\HDPEM914.JPG,train,1,55.05
data\train\HDPE_Bottle\HDPEM915.JPG,train,1,45.24
data\train\HDPE_Bottle\HDPEM916.JPG,train,1,64.71
data\train\HDPE_Bottle\HDPEM917.JPG,train,1,36.13
data\train\HDPE_Bottle\HDPEM918.JPG,train,1,35.05
data\train\HDPE_Bottle\HDPEM919.JPG,train,1,49.26
data\train\HDPE_Bottle\HDPEM92.jpg,train,1,38.89
data\train\HDPE_Bottle\HDPEM920.JPG,train,1,53.18
data\train\HDPE_Bottle\HDPEM921.JPG,train,1,64.74
data\train\HDPE_Bottle\HDPEM923.JPG,train,1,58.54
data\train\HDPE_Bottle\HDPEM924.JPG,train,1,46.69
data\train\HDPE_Bottle\HDPEM925.JPG,train,1,53.23
data\train\HDPE_Bottle\HDPEM926.JPG,train,1,64.15
data\train\HDPE_Bottle\HDPEM927.JPG,train,1,55.06
data\train\HDPE_Bottle\HDPEM928.JPG,train,1,48.53
data\train\HDPE_Bottle\HDPEM929.JPG,train,1,56.73
data\train\HDPE_Bottle\HDPEM93.jpg,train,1,47.12
data\train\HDPE_Bottle\HDPEM930.JPG,train,1,35.75
data\train\HDPE_Bottle\HDPEM931.JPG,train,1,59.42
data\train\HDPE_Bottle\HDPEM932.JPG,train,1,52.62
data\train\HDPE_Bottle\HDPEM933.JPG,train,1,52.56
data\train\HDPE_Bottle\HDPEM934.JPG,train,1,41.14
data\train\HDPE_Bottle\HDPEM935.JPG,train,1,41.19
data\train\HDPE_Bottle\HDPEM937.JPG,train,1,35.1
data\train\HDPE_Bottle\HDPEM939.JPG,train,1,36.41
data\train\HDPE_Bottle\HDPEM94.jpg,train,1,36.95
data\train\HDPE_Bottle\HDPEM940.JPG,train,1,61.74
data\train\HDPE_Bottle\HDPEM943.JPG,train,1,39.19
data\train\HDPE_Bottle\HDPEM944.JPG,train,1,38.75
data\train\HDPE_Bottle\HDPEM945.JPG,train,1,56.66
data\train\HDPE_Bottle\HDPEM946.JPG,train,1,38.36
data\train\HDPE_Bottle\HDPEM947.JPG,train,1,39.32
data\train\HDPE_Bottle\HDPEM948.JPG,train,1,62.69
data\train\HDPE_Bottle\HDPEM950.JPG,train,1,43.9
data\train\HDPE_Bottle\HDPEM951.JPG,train,1,50.06
data\train\HDPE_Bottle\HDPEM953.JPG,train,1,60.29
data\train\HDPE_Bottle\HDPEM955.JPG,train,1,37.09
data\train\HDPE_Bottle\HDPEM956.JPG,train,1,35.09
data\train\HDPE_Bottle\HDPEM957.JPG,train,1,58.96
data\train\HDPE_Bottle\HDPEM958.JPG,train,1,58.03
data\train\HDPE_Bottle\HDPEM960.JPG,train,1,61.94
data\train\HDPE_Bottle\HDPEM961.JPG,train,1,47.08
data\train\HDPE_Bottle\HDPEM962.JPG,train,1,45.76
data\train\HDPE_Bottle\HDPEM964.JPG,train,1,36.29
data\train\HDPE_Bottle\HDPEM965.JPG,train,1,56.38
data\train\HDPE_Bottle\HDPEM966.JPG,train,1,64.27
data\train\HDPE_Bottle\HDPEM967.JPG,train,1,53.31
data\train\HDPE_Bottle\HDPEM968.JPG,train,1,63.8
data\train\HDPE_Bottle\HDPEM969.JPG,train,1,39.53
data\train\HDPE_Bottle\HDPEM97.jpg,train,1,55.33
data\train\HDPE_Bottle\HDPEM970.JPG,train,1,49.76
data\train\HDPE_Bottle\HDPEM973.JPG,train,1,47.18
data\train\HDPE_Bottle\HDPEM974.JPG,train,1,53.22
data\train\HDPE_Bottle\HDPEM975.JPG,train,1,37.31
data\train\HDPE_Bottle\HDPEM976.JPG,train,1,64.22
data\train\HDPE_Bottle\HDPEM977.JPG,train,1,49.15
data\train\HDPE_Bottle\HDPEM978.JPG,train,1,46.84
data\train\HDPE_Bottle\HDPEM979.JPG,train,1,56.25
data\train\HDPE_Bottle\HDPEM98.jpg,train,1,61.49
data\train\HDPE_Bottle\HDPEM981.JPG,train,1,38.79
data\train\HDPE_Bottle\HDPEM982.JPG,train,1,53.48
data\train\HDPE_Bottle\HDPEM983.JPG,train,1,51.31
data\train\HDPE_Bottle\HDPEM984.JPG,train,1,43.14
data\train\HDPE_Bottle\HDPEM985.JPG,train,1,43.21
data\train\HDPE_Bottle\HDPEM987.JPG,train,1,64.57
data\train\HDPE_Bottle\HDPEM989.JPG,train,1,37.02
data\train\HDPE_Bottle\HDPEM990.JPG,train,1,57.38
data\train\HDPE_Bottle\HDPEM992.JPG,train,1,51.21
data\train\HDPE_Bottle\HDPEM993.JPG,train,1,52.5
data\train\HDPE_Bottle\HDPEM995.JPG,train,1,56.88
data\train\HDPE_Bottle\HDPEM996.JPG,train,1,51.05
data\train\HDPE_Bottle\HDPEM998.JPG,train,1,53.19
data\train\HDPE_Bottle\HDPEM999.JPG,train,1,41.97
"data\val\PET_Bottle\PET1,001.jpg",val,0,23.44
"data\val\PET_Bottle\PET1,002.jpg",val,0,17.98
"data\val\PET_Bottle\PET1,008.jpg",val,0,21.0
"data\val\PET_Bottle\PET1,009.jpg",val,0,22.67
"data\val\PET_Bottle\PET1,020.jpg",val,0,19.35
"data\val\PET_Bottle\PET1,034.jpg",val,0,17.45
"data\val\PET_Bottle\PET1,036.jpg",val,0,15.68
"data\val\PET_Bottle\PET1,038.jpg",val,0,17.74
"data\val\PET_Bottle\PET1,052.jpg",val,0,22.78
"data\val\PET_Bottle\PET1,053.jpg",val,0,18.02
"data\val\PET_Bottle\PET1,056.jpg",val,0,21.64
"data\val\PET_Bottle\PET1,061.jpg",val,0,19.31
"data\val\PET_Bottle\PET1,063.jpg",val,0,23.94
"data\val\PET_Bottle\PET1,072.jpg",val,0,19.01
"data\val\PET_Bottle\PET1,080.jpg",val,0,15.06
"data\val\PET_Bottle\PET1,083.jpg",val,0,20.31
"data\val\PET_Bottle\PET1,100.jpg",val,0,17.34
"data\val\PET_Bottle\PET1,107.jpg",val,0,23.37
"data\val\PET_Bottle\PET1,109.jpg",val,0,20.36
"data\val\PET_Bottle\PET1,111.jpg",val,0,17.59
"data\val\PET_Bottle\PET1,119.jpg",val,0,17.19
"data\val\PET_Bottle\PET1,121.jpg",val,0,18.99
"data\val\PET_Bottle\PET1,124.jpg",val,0,23.13
"data\val\PET_Bottle\PET1,125.jpg",val,0,17.97
"data\val\PET_Bottle\PET1,128.jpg",val,0,18.43
"data\val\PET_Bottle\PET1,133.jpg",val,0,22.48
"data\val\PET_Bottle\PET1,141.jpg",val,0,22.01
"data\val\PET_Bottle\PET1,144.jpg",val,0,20.04
"data\val\PET_Bottle\PET1,146.jpg",val,0,17.99
"data\val\PET_Bottle\PET1,147.jpg",val,0,16.56
"data\val\PET_Bottle\PET1,151.jpg",val,0,23.02
"data\val\PET_Bottle\PET1,155.jpg",val,0,23.22
"data\val\PET_Bottle\PET1,163.jpg",val,0,24.68
"data\val\PET_Bottle\PET1,164.jpg",val,0,24.36
"data\val\PET_Bottle\PET1,166.jpg",val,0,24.77
"data\val\PET_Bottle\PET1,167.jpg",val,0,23.06
"data\val\PET_Bottle\PET1,182.jpg",val,0,22.14
"data\val\PET_Bottle\PET1,190.jpg",val,0,16.34
"data\val\PET_Bottle\PET1,192.jpg",val,0,18.34
"data\val\PET_Bottle\PET1,200.jpg",val,0,16.17
"data\val\PET_Bottle\PET1,204.jpg",val,0,15.45
"data\val\PET_Bottle\PET1,211.jpg",val,0,18.79
"data\val\PET_Bottle\PET1,215.jpg",val,0,18.74
"data\val\PET_Bottle\PET1,219.jpg",val,0,15.91
"data\val\PET_Bottle\PET1,225.jpg",val,0,21.61
"data\val\PET_Bottle\PET1,228.jpg",val,0,18.15
"data\val\PET_Bottle\PET1,230.jpg",val,0,24.52
"data\val\PET_Bottle\PET1,235.jpg",val,0,22.74
"data\val\PET_Bottle\PET1,241.jpg",val,0,18.6
"data\val\PET_Bottle\PET1,243.jpg",val,0,18.15
"data\val\PET_Bottle\PET1,248.jpg",val,0,15.91
"data\val\PET_Bottle\PET1,252.jpg",val,0,20.36
"data\val\PET_Bottle\PET1,275.jpg",val,0,22.64
"data\val\PET_Bottle\PET1,280.jpg",val,0,17.3
"data\val\PET_Bottle\PET1,282.jpg",val,0,15.23
"data\val\PET_Bottle\PET1,284.jpg",val,0,18.57
"data\val\PET_Bottle\PET1,287.jpg",val,0,19.51
"data\val\PET_Bottle\PET1,289.jpg",val,0,15.93
"data\val\PET_Bottle\PET1,292.jpg",val,0,19.55
"data\val\PET_Bottle\PET1,293.jpg",val,0,23.76
"data\val\PET_Bottle\PET1,308.jpg",val,0,16.79
"data\val\PET_Bottle\PET1,309.jpg",val,0,18.28
"data\val\PET_Bottle\PET1,318.jpg",val,0,20.62
"data\val\PET_Bottle\PET1,323.jpg",val,0,20.91
"data\val\PET_Bottle\PET1,327.jpg",val,0,20.49
"data\val\PET_Bottle\PET1,333.jpg",val,0,24.98
"data\val\PET_Bottle\PET1,336.jpg",val,0,23.02
"data\val\PET_Bottle\PET1,339.jpg",val,0,17.81
"data\val\PET_Bottle\PET1,342.jpg",val,0,17.35
"data\val\PET_Bottle\PET1,365.jpg",val,0,16.43
"data\val\PET_Bottle\PET1,369.jpg",val,0,18.7
"data\val\PET_Bottle\PET1,372.jpg",val,0,23.48
"data\val\PET_Bottle\PET1,375.jpg",val,0,24.18
"data\val\PET_Bottle\PET1,380.jpg",val,0,15.48
"data\val\PET_Bottle\PET1,392.jpg",val,0,21.08
"data\val\PET_Bottle\PET1,394.jpg",val,0,17.88
"data\val\PET_Bottle\PET1,397.jpg",val,0,20.39
"data\val\PET_Bottle\PET1,398.jpg",val,0,20.66
"data\val\PET_Bottle\PET1,406.jpg",val,0,22.98
"data\val\PET_Bottle\PET1,413.jpg",val,0,20.13
"data\val\PET_Bottle\PET1,417.jpg",val,0,15.85
"data\val\PET_Bottle\PET1,418.jpg",val,0,21.85
"data\val\PET_Bottle\PET1,420.jpg",val,0,17.64
"data\val\PET_Bottle\PET1,421.jpg",val,0,17.97
"data\val\PET_Bottle\PET1,422.jpg",val,0,22.72
"data\val\PET_Bottle\PET1,434.jpg",val,0,19.63
"data\val\PET_Bottle\PET1,446.jpg",val,0,18.4
"data\val\PET_Bottle\PET1,448.jpg",val,0,19.17
"data\val\PET_Bottle\PET1,451.jpg",val,0,19.07
"data\val\PET_Bottle\PET1,459.jpg",val,0,18.31
"data\val\PET_Bottle\PET1,461.jpg",val,0,16.38
"data\val\PET_Bottle\PET1,465.jpg",val,0,23.22
"data\val\PET_Bottle\PET1,469.jpg",val,0,23.36
"data\val\PET_Bottle\PET1,471.jpg",val,0,23.47
"data\val\PET_Bottle\PET1,479.jpg",val,0,24.5
"data\val\PET_Bottle\PET1,482.jpg",val,0,18.3
"data\val\PET_Bottle\PET1,487.jpg",val,0,20.66
"data\val\PET_Bottle\PET1,492.jpg",val,0,18.63
"data\val\PET_Bottle\PET1,493.jpg",val,0,23.65
"data\val\PET_Bottle\PET1,499.jpg",val,0,19.84
"data\val\PET_Bottle\PET1,500.jpg",val,0,16.32
"data\val\PET_Bottle\PET1,502.jpg",val,0,21.54
"data\val\PET_Bottle\PET1,505.jpg",val,0,24.49
"data\val\PET_Bottle\PET1,509.jpg",val,0,15.66
"data\val\PET_Bottle\PET1,512.jpg",val,0,16.25
"data\val\PET_Bottle\PET1,514.jpg",val,0,22.49
"data\val\PET_Bottle\PET1,516.jpg",val,0,24.6
"data\val\PET_Bottle\PET1,518.jpg",val,0,18.04
"data\val\PET_Bottle\PET1,523.jpg",val,0,19.27
"data\val\PET_Bottle\PET1,526.jpg",val,0,23.45
"data\val\PET_Bottle\PET1,536.jpg",val,0,21.74
"data\val\PET_Bottle\PET1,538.jpg",val,0,22.85
"data\val\PET_Bottle\PET1,544.jpg",val,0,18.02
"data\val\PET_Bottle\PET1,559.jpg",val,0,17.93
"data\val\PET_Bottle\PET1,565.jpg",val,0,21.76
"data\val\PET_Bottle\PET1,567.jpg",val,0,18.59
"data\val\PET_Bottle\PET1,572.jpg",val,0,17.96
"data\val\PET_Bottle\PET1,580.jpg",val,0,22.96
"data\val\PET_Bottle\PET1,583.jpg",val,0,20.2
"data\val\PET_Bottle\PET1,586.jpg",val,0,16.5
"data\val\PET_Bottle\PET1,594.jpg",val,0,20.93
"data\val\PET_Bottle\PET1,595.jpg",val,0,19.12
"data\val\PET_Bottle\PET1,605.jpg",val,0,17.86
"data\val\PET_Bottle\PET1,606.jpg",val,0,21.91
"data\val\PET_Bottle\PET1,612.jpg",val,0,16.2
"data\val\PET_Bottle\PET1,619.jpg",val,0,22.94
"data\val\PET_Bottle\PET1,622.jpg",val,0,20.64
"data\val\PET_Bottle\PET1,629.jpg",val,0,24.86
"data\val\PET_Bottle\PET1,630.jpg",val,0,15.04
"data\val\PET_Bottle\PET1,631.jpg",val,0,17.26
"data\val\PET_Bottle\PET1,633.jpg",val,0,22.31
"data\val\PET_Bottle\PET1,640.jpg",val,0,23.71
"data\val\PET_Bottle\PET1,643.jpg",val,0,24.79
"data\val\PET_Bottle\PET1,645.jpg",val,0,21.56
"data\val\PET_Bottle\PET1,661.jpg",val,0,23.6
"data\val\PET_Bottle\PET1,664.jpg",val,0,16.41
"data\val\PET_Bottle\PET1,665.jpg",val,0,22.67
"data\val\PET_Bottle\PET1,670.jpg",val,0,21.32
"data\val\PET_Bottle\PET1,676.jpg",val,0,17.83
"data\val\PET_Bottle\PET1,700.jpg",val,0,15.4
"data\val\PET_Bottle\PET1,702.jpg",val,0,23.68
"data\val\PET_Bottle\PET1,706.jpg",val,0,21.26
"data\val\PET_Bottle\PET1,707.jpg",val,0,15.97
"data\val\PET_Bottle\PET1,712.jpg",val,0,24.14
"data\val\PET_Bottle\PET1,718.jpg",val,0,19.2
"data\val\PET_Bottle\PET1,719.jpg",val,0,22.47
"data\val\PET_Bottle\PET1,721.jpg",val,0,19.36
"data\val\PET_Bottle\PET1,722.jpg",val,0,15.67
"data\val\PET_Bottle\PET1,734.jpg",val,0,20.38
"data\val\PET_Bottle\PET1,735.jpg",val,0,19.85
"data\val\PET_Bottle\PET1,739.jpg",val,0,19.16
"data\val\PET_Bottle\PET1,751.jpg",val,0,24.37
"data\val\PET_Bottle\PET1,757.jpg",val,0,20.17
"data\val\PET_Bottle\PET1,760.jpg",val,0,19.19
"data\val\PET_Bottle\PET1,762.jpg",val,0,19.58
"data\val\PET_Bottle\PET1,772.jpg",val,0,20.37
"data\val\PET_Bottle\PET1,776.jpg",val,0,20.41
"data\val\PET_Bottle\PET1,777.jpg",val,0,24.48
"data\val\PET_Bottle\PET1,779.jpg",val,0,15.04
"data\val\PET_Bottle\PET1,780.jpg",val,0,19.55
"data\val\PET_Bottle\PET1,784.jpg",val,0,24.58
data\val\PET_Bottle\PET280.jpg,val,0,18.05
data\val\PET_Bottle\PET286.jpg,val,0,15.72
data\val\PET_Bottle\PET292.jpg,val,0,19.8
data\val\PET_Bottle\PET300.jpg,val,0,18.14
data\val\PET_Bottle\PET303.jpg,val,0,17.21
data\val\PET_Bottle\PET305.jpg,val,0,23.77
data\val\PET_Bottle\PET306.jpg,val,0,22.4
data\val\PET_Bottle\PET308.jpg,val,0,16.55
data\val\PET_Bottle\PET318.jpg,val,0,16.08
data\val\PET_Bottle\PET321.jpg,val,0,21.16
data\val\PET_Bottle\PET327.jpg,val,0,24.56
data\val\PET_Bottle\PET329.jpg,val,0,21.25
data\val\PET_Bottle\PET331.jpg,val,0,18.33
data\val\PET_Bottle\PET333.jpg,val,0,18.38
data\val\PET_Bottle\PET343.jpg,val,0,22.9
data\val\PET_Bottle\PET346.jpg,val,0,24.89
data\val\PET_Bottle\PET348.jpg,val,0,15.76
data\val\PET_Bottle\PET365.jpg,val,0,24.36
data\val\PET_Bottle\PET378.jpg,val,0,23.06
data\val\PET_Bottle\PET379.jpg,val,0,15.63
data\val\PET_Bottle\PET381.jpg,val,0,20.38
data\val\PET_Bottle\PET386.jpg,val,0,15.76
data\val\PET_Bottle\PET387.jpg,val,0,17.07
data\val\PET_Bottle\PET392.jpg,val,0,17.45
data\val\PET_Bottle\PET393.jpg,val,0,19.56
data\val\PET_Bottle\PET395.jpg,val,0,23.17
data\val\PET_Bottle\PET396.jpg,val,0,21.68
data\val\PET_Bottle\PET403.jpg,val,0,15.75
data\val\PET_Bottle\PET406.jpg,val,0,23.75
data\val\PET_Bottle\PET413.jpg,val,0,15.72
data\val\PET_Bottle\PET419.jpg,val,0,21.03
data\val\PET_Bottle\PET420.jpg,val,0,19.71
data\val\PET_Bottle\PET424.jpg,val,0,16.4
data\val\PET_Bottle\PET427.jpg,val,0,22.59
data\val\PET_Bottle\PET435.jpg,val,0,22.98
data\val\PET_Bottle\PET436.jpg,val,0,23.75
data\val\PET_Bottle\PET441.jpg,val,0,21.08
data\val\PET_Bottle\PET447.jpg,val,0,19.52
data\val\PET_Bottle\PET448.jpg,val,0,23.89
data\val\PET_Bottle\PET451.jpg,val,0,21.95
data\val\PET_Bottle\PET455.jpg,val,0,22.69
data\val\PET_Bottle\PET459.jpg,val,0,23.63
data\val\PET_Bottle\PET461.jpg,val,0,18.6
data\val\PET_Bottle\PET464.jpg,val,0,18.5
data\val\PET_Bottle\PET471.jpg,val,0,23.13
data\val\PET_Bottle\PET473.jpg,val,0,21.3
data\val\PET_Bottle\PET478.jpg,val,0,24.3
data\val\PET_Bottle\PET483.jpg,val,0,17.11
data\val\PET_Bottle\PET485.jpg,val,0,21.28
data\val\PET_Bottle\PET491.jpg,val,0,16.4
data\val\PET_Bottle\PET498.jpg,val,0,21.9
data\val\PET_Bottle\PET499.jpg,val,0,18.62
data\val\PET_Bottle\PET503.jpg,val,0,17.37
data\val\PET_Bottle\PET506.jpg,val,0,24.68
data\val\PET_Bottle\PET508.jpg,val,0,23.83
data\val\PET_Bottle\PET516.jpg,val,0,17.42
data\val\PET_Bottle\PET524.jpg,val,0,23.41
data\val\PET_Bottle\PET528.jpg,val,0,16.73
data\val\PET_Bottle\PET529.jpg,val,0,16.28
data\val\PET_Bottle\PET539.jpg,val,0,19.35
data\val\PET_Bottle\PET548.jpg,val,0,23.14
data\val\PET_Bottle\PET550.jpg,val,0,18.91
data\val\PET_Bottle\PET563.jpg,val,0,16.79
data\val\PET_Bottle\PET575.jpg,val,0,16.89
data\val\PET_Bottle\PET576.jpg,val,0,23.07
data\val\PET_Bottle\PET577.jpg,val,0,23.74
data\val\PET_Bottle\PET585.jpg,val,0,24.43
data\val\PET_Bottle\PET595.jpg,val,0,16.32
data\val\PET_Bottle\PET598.jpg,val,0,15.25
